PLUS_MINUS,game,handicap,odds,name,description,first,hit
-13,2024-02-07 Detroit Pistons,10.5,98.0392156862745,Detroit Pistons,Spread Betting,0.0,1.0
-11,2024-02-07 New Orleans Pelicans,5.5,90.9090909090909,New Orleans Pelicans,Spread Betting,1.0,1.0
-11,2024-02-07 New Orleans Pelicans,-5.5,90.9090909090909,New Orleans Pelicans,Spread Betting,0.0,1.0
6,2024-02-07 Charlotte Hornets,7.0,90.9090909090909,Charlotte Hornets,Spread Betting,1.0,1.0
6,2024-02-07 Charlotte Hornets,3.5,87.71929824561403,Charlotte Hornets,Spread Betting,0.0,0.0
-6,2024-02-07 Toronto Raptors,-7.0,90.9090909090909,Toronto Raptors,Spread Betting,1.0,0.0
-6,2024-02-07 Toronto Raptors,-1.5,90.9090909090909,Toronto Raptors,Spread Betting,0.0,1.0
8,2024-02-07 Washington Wizards,12.0,89.28571428571429,Washington Wizards,Spread Betting,1.0,1.0
8,2024-02-07 Washington Wizards,7.5,76.92307692307693,Washington Wizards,Spread Betting,0.0,0.0
-8,2024-02-07 Cleveland Cavaliers,-11.5,87.71929824561403,Cleveland Cavaliers,Spread Betting,1.0,0.0
-8,2024-02-07 Cleveland Cavaliers,-7.5,100.0,Cleveland Cavaliers,Spread Betting,0.0,1.0
8,2024-02-06 Milwaukee Bucks,6.0,89.28571428571429,Milwaukee Bucks,Spread Betting,1.0,0.0
8,2024-02-06 Milwaukee Bucks,3.5,86.95652173913044,Milwaukee Bucks,Spread Betting,0.0,0.0
-8,2024-02-06 Phoenix Suns,-5.5,87.71929824561403,Phoenix Suns,Spread Betting,1.0,1.0
-8,2024-02-06 Phoenix Suns,-2.5,80.0,Phoenix Suns,Spread Betting,0.0,1.0
-7,2024-02-06 Utah Jazz,3.0,92.5925925925926,Utah Jazz,Spread Betting,1.0,1.0
-7,2024-02-06 Utah Jazz,6.5,81.9672131147541,Utah Jazz,Spread Betting,0.0,1.0
7,2024-02-06 Oklahoma City Thunder,-3.5,94.33962264150944,Oklahoma City Thunder,Spread Betting,1.0,0.0
7,2024-02-06 Oklahoma City Thunder,-6.5,96.15384615384616,Oklahoma City Thunder,Spread Betting,0.0,0.0
6,2024-02-06 Minnesota Timberwolves,-5.5,92.5925925925926,Minnesota Timberwolves,Spread Betting,1.0,0.0
6,2024-02-06 Minnesota Timberwolves,-18.5,87.71929824561403,Minnesota Timberwolves,Spread Betting,0.0,0.0
-6,2024-02-06 Chicago Bulls,5.5,89.28571428571429,Chicago Bulls,Spread Betting,1.0,1.0
-6,2024-02-06 Chicago Bulls,18.5,87.71929824561403,Chicago Bulls,Spread Betting,0.0,1.0
10,2024-02-06 Memphis Grizzlies,13.5,90.9090909090909,Memphis Grizzlies,Spread Betting,1.0,1.0
10,2024-02-06 Memphis Grizzlies,26.5,83.33333333333334,Memphis Grizzlies,Spread Betting,0.0,1.0
-10,2024-02-06 New York Knicks,-13.5,90.9090909090909,New York Knicks,Spread Betting,1.0,0.0
-10,2024-02-06 New York Knicks,-26.5,92.5925925925926,New York Knicks,Spread Betting,0.0,0.0
26,2024-02-06 Orlando Magic,3.5,89.28571428571429,Orlando Magic,Spread Betting,1.0,0.0
26,2024-02-06 Orlando Magic,8.5,92.5925925925926,Orlando Magic,Spread Betting,0.0,0.0
-3,2024-02-06 Indiana Pacers,-8.0,90.9090909090909,Indiana Pacers,Spread Betting,1.0,0.0
-3,2024-02-06 Indiana Pacers,-1.5,86.95652173913044,Indiana Pacers,Spread Betting,0.0,1.0
-26,2024-02-06 Miami Heat,-3.5,92.5925925925926,Miami Heat,Spread Betting,1.0,1.0
-26,2024-02-06 Miami Heat,-8.5,83.33333333333334,Miami Heat,Spread Betting,0.0,1.0
-12,2024-02-06 Dallas Mavericks,-3.5,92.5925925925926,Dallas Mavericks,Spread Betting,1.0,1.0
-12,2024-02-06 Dallas Mavericks,-13.5,69.44444444444444,Dallas Mavericks,Spread Betting,0.0,0.0
12,2024-02-06 Brooklyn Nets,3.0,89.28571428571429,Brooklyn Nets,Spread Betting,1.0,0.0
12,2024-02-06 Brooklyn Nets,13.5,110.0,Brooklyn Nets,Spread Betting,0.0,1.0
3,2024-02-06 Houston Rockets,8.0,90.9090909090909,Houston Rockets,Spread Betting,1.0,1.0
3,2024-02-06 Houston Rockets,1.5,88.49557522123894,Houston Rockets,Spread Betting,0.0,0.0
-26,2024-02-05 Cleveland Cavaliers,-4.5,89.28571428571429,Cleveland Cavaliers,Spread Betting,1.0,1.0
-26,2024-02-05 Cleveland Cavaliers,-13.5,100.0,Cleveland Cavaliers,Spread Betting,0.0,1.0
26,2024-02-05 Sacramento Kings,4.5,92.5925925925926,Sacramento Kings,Spread Betting,1.0,0.0
26,2024-02-05 Sacramento Kings,11.5,96.15384615384616,Sacramento Kings,Spread Betting,0.0,0.0
-16,2024-02-05 Dallas Mavericks,-2.5,92.5925925925926,Dallas Mavericks,Spread Betting,1.0,1.0
-16,2024-02-05 Dallas Mavericks,1.5,110.0,Dallas Mavericks,Spread Betting,0.0,1.0
16,2024-02-05 Philadelphia 76ers,2.5,89.28571428571429,Philadelphia 76ers,Spread Betting,1.0,0.0
16,2024-02-05 Philadelphia 76ers,-3.5,94.33962264150944,Philadelphia 76ers,Spread Betting,0.0,0.0
5,2024-02-05 Atlanta Hawks,4.0,90.9090909090909,Atlanta Hawks,Spread Betting,1.0,0.0
5,2024-02-05 Atlanta Hawks,2.5,88.49557522123894,Atlanta Hawks,Spread Betting,0.0,0.0
11,2024-02-05 Brooklyn Nets,1.0,89.28571428571429,Brooklyn Nets,Spread Betting,1.0,0.0
11,2024-02-05 Brooklyn Nets,-3.5,76.92307692307693,Brooklyn Nets,Spread Betting,0.0,0.0
-11,2024-02-05 Golden State Warriors,1.0,89.28571428571429,Golden State Warriors,Spread Betting,1.0,1.0
-11,2024-02-05 Golden State Warriors,3.5,100.0,Golden State Warriors,Spread Betting,0.0,1.0
-38,2024-02-05 New Orleans Pelicans,-11.0,90.9090909090909,New Orleans Pelicans,Spread Betting,1.0,1.0
-38,2024-02-05 New Orleans Pelicans,-18.5,80.0,New Orleans Pelicans,Spread Betting,0.0,1.0
38,2024-02-05 Toronto Raptors,10.5,90.9090909090909,Toronto Raptors,Spread Betting,1.0,0.0
38,2024-02-05 Toronto Raptors,18.5,96.15384615384616,Toronto Raptors,Spread Betting,0.0,0.0
-6,2024-02-05 Los Angeles Lakers,-13.0,89.28571428571429,Los Angeles Lakers,Spread Betting,1.0,0.0
-6,2024-02-05 Los Angeles Lakers,-20.5,102.0,Los Angeles Lakers,Spread Betting,0.0,0.0
6,2024-02-05 Charlotte Hornets,13.5,89.28571428571429,Charlotte Hornets,Spread Betting,1.0,1.0
6,2024-02-05 Charlotte Hornets,20.5,75.75757575757575,Charlotte Hornets,Spread Betting,0.0,1.0
-12,2024-02-04 Orlando Magic,-6.5,90.9090909090909,Orlando Magic,Spread Betting,1.0,1.0
-12,2024-02-04 Orlando Magic,-6.5,104.0,Orlando Magic,Spread Betting,0.0,1.0
12,2024-02-04 Detroit Pistons,6.5,90.9090909090909,Detroit Pistons,Spread Betting,1.0,0.0
12,2024-02-04 Detroit Pistons,6.5,74.07407407407408,Detroit Pistons,Spread Betting,0.0,0.0
-28,2024-02-04 Phoenix Suns,-11.0,89.28571428571429,Phoenix Suns,Spread Betting,1.0,1.0
-28,2024-02-04 Phoenix Suns,-23.5,90.9090909090909,Phoenix Suns,Spread Betting,0.0,1.0
28,2024-02-04 Washington Wizards,11.0,92.5925925925926,Washington Wizards,Spread Betting,1.0,0.0
28,2024-02-04 Washington Wizards,23.5,84.7457627118644,Washington Wizards,Spread Betting,0.0,0.0
16,2024-02-04 Charlotte Hornets,11.5,89.28571428571429,Charlotte Hornets,Spread Betting,1.0,0.0
16,2024-02-04 Charlotte Hornets,13.5,98.0392156862745,Charlotte Hornets,Spread Betting,0.0,0.0
-16,2024-02-04 Indiana Pacers,-11.5,92.5925925925926,Indiana Pacers,Spread Betting,1.0,1.0
-16,2024-02-04 Indiana Pacers,-13.5,78.125,Indiana Pacers,Spread Betting,0.0,1.0
8,2024-02-04 Miami Heat,5.5,90.9090909090909,Miami Heat,Spread Betting,1.0,0.0
8,2024-02-04 Miami Heat,4.5,72.46376811594203,Miami Heat,Spread Betting,0.0,0.0
-21,2024-02-04 Minnesota Timberwolves,-7.5,89.28571428571429,Minnesota Timberwolves,Spread Betting,1.0,1.0
-21,2024-02-04 Minnesota Timberwolves,-8.5,110.0,Minnesota Timberwolves,Spread Betting,0.0,1.0
8,2024-02-04 Toronto Raptors,8.5,90.9090909090909,Toronto Raptors,Spread Betting,1.0,1.0
8,2024-02-04 Toronto Raptors,-5.5,71.42857142857143,Toronto Raptors,Spread Betting,0.0,0.0
-8,2024-02-04 Oklahoma City Thunder,-9.0,90.9090909090909,Oklahoma City Thunder,Spread Betting,1.0,0.0
-8,2024-02-04 Oklahoma City Thunder,5.5,108.0,Oklahoma City Thunder,Spread Betting,0.0,1.0
-15,2024-02-04 Utah Jazz,-2.0,89.28571428571429,Utah Jazz,Spread Betting,1.0,1.0
-15,2024-02-04 Utah Jazz,5.5,96.15384615384616,Utah Jazz,Spread Betting,0.0,1.0
15,2024-02-04 Milwaukee Bucks,2.0,92.5925925925926,Milwaukee Bucks,Spread Betting,1.0,0.0
15,2024-02-04 Milwaukee Bucks,-5.5,80.0,Milwaukee Bucks,Spread Betting,0.0,0.0
-9,2024-02-04 Denver Nuggets,-15.0,89.28571428571429,Denver Nuggets,Spread Betting,1.0,0.0
-9,2024-02-04 Denver Nuggets,-6.5,68.4931506849315,Denver Nuggets,Spread Betting,0.0,1.0
9,2024-02-04 Portland Trail Blazers,15.0,92.5925925925926,Portland Trail Blazers,Spread Betting,1.0,1.0
9,2024-02-04 Portland Trail Blazers,5.5,110.0,Portland Trail Blazers,Spread Betting,0.0,0.0
40,2024-02-04 Memphis Grizzlies,19.0,90.9090909090909,Memphis Grizzlies,Spread Betting,1.0,0.0
40,2024-02-04 Memphis Grizzlies,25.5,88.49557522123894,Memphis Grizzlies,Spread Betting,0.0,0.0
-40,2024-02-04 Boston Celtics,-19.0,90.9090909090909,Boston Celtics,Spread Betting,1.0,1.0
-40,2024-02-04 Boston Celtics,-27.5,90.9090909090909,Boston Celtics,Spread Betting,0.0,1.0
21,2024-02-04 Houston Rockets,7.5,92.5925925925926,Houston Rockets,Spread Betting,1.0,0.0
21,2024-02-04 Houston Rockets,6.5,74.07407407407408,Houston Rockets,Spread Betting,0.0,0.0
-15,2024-02-03 Brooklyn Nets,1.0,92.5925925925926,Brooklyn Nets,Spread Betting,1.0,1.0
-15,2024-02-03 Brooklyn Nets,-11.5,90.9090909090909,Brooklyn Nets,Spread Betting,0.0,1.0
15,2024-02-03 Philadelphia 76ers,-1.0,89.28571428571429,Philadelphia 76ers,Spread Betting,1.0,0.0
15,2024-02-03 Philadelphia 76ers,11.5,84.7457627118644,Philadelphia 76ers,Spread Betting,0.0,0.0
-7,2024-02-03 Atlanta Hawks,-2.0,89.28571428571429,Atlanta Hawks,Spread Betting,1.0,1.0
-7,2024-02-03 Atlanta Hawks,-1.5,86.95652173913044,Atlanta Hawks,Spread Betting,0.0,1.0
7,2024-02-03 Golden State Warriors,2.0,90.9090909090909,Golden State Warriors,Spread Betting,1.0,0.0
7,2024-02-03 Golden State Warriors,1.5,88.49557522123894,Golden State Warriors,Spread Betting,0.0,0.0
-8,2024-02-03 Sacramento Kings,1.5,87.71929824561403,Sacramento Kings,Spread Betting,1.0,1.0
-8,2024-02-03 Sacramento Kings,-10.5,112.0,Sacramento Kings,Spread Betting,0.0,0.0
8,2024-02-03 Chicago Bulls,-1.0,90.9090909090909,Chicago Bulls,Spread Betting,1.0,0.0
8,2024-02-03 Chicago Bulls,10.5,68.4931506849315,Chicago Bulls,Spread Betting,0.0,1.0
-12,2024-02-03 Milwaukee Bucks,-3.5,90.9090909090909,Milwaukee Bucks,Spread Betting,1.0,1.0
-12,2024-02-03 Milwaukee Bucks,3.5,90.9090909090909,Milwaukee Bucks,Spread Betting,0.0,1.0
12,2024-02-03 Dallas Mavericks,4.0,90.9090909090909,Dallas Mavericks,Spread Betting,1.0,0.0
12,2024-02-03 Dallas Mavericks,-3.5,84.7457627118644,Dallas Mavericks,Spread Betting,0.0,0.0
-8,2024-02-03 Los Angeles Lakers,2.0,90.9090909090909,Los Angeles Lakers,Spread Betting,1.0,1.0
-8,2024-02-03 Los Angeles Lakers,2.5,74.07407407407408,Los Angeles Lakers,Spread Betting,0.0,1.0
8,2024-02-03 New York Knicks,-2.0,90.9090909090909,New York Knicks,Spread Betting,1.0,0.0
8,2024-02-03 New York Knicks,-2.5,104.0,New York Knicks,Spread Betting,0.0,0.0
16,2024-02-03 San Antonio Spurs,10.5,87.71929824561403,San Antonio Spurs,Spread Betting,1.0,0.0
16,2024-02-03 San Antonio Spurs,22.5,83.33333333333334,San Antonio Spurs,Spread Betting,0.0,1.0
-16,2024-02-03 Cleveland Cavaliers,-10.0,87.71929824561403,Cleveland Cavaliers,Spread Betting,1.0,1.0
-16,2024-02-03 Cleveland Cavaliers,-22.5,92.5925925925926,Cleveland Cavaliers,Spread Betting,0.0,0.0
11,2024-02-02 Detroit Pistons,12.0,90.9090909090909,Detroit Pistons,Spread Betting,1.0,1.0
11,2024-02-02 Detroit Pistons,11.5,83.33333333333334,Detroit Pistons,Spread Betting,0.0,1.0
1,2024-02-02 San Antonio Spurs,8.5,90.9090909090909,San Antonio Spurs,Spread Betting,1.0,1.0
1,2024-02-02 San Antonio Spurs,-1.5,106.0,San Antonio Spurs,Spread Betting,0.0,0.0
20,2024-02-02 Memphis Grizzlies,7.5,89.28571428571429,Memphis Grizzlies,Spread Betting,1.0,0.0
20,2024-02-02 Memphis Grizzlies,12.5,104.0,Memphis Grizzlies,Spread Betting,0.0,0.0
-20,2024-02-02 Golden State Warriors,-7.5,92.5925925925926,Golden State Warriors,Spread Betting,1.0,1.0
-20,2024-02-02 Golden State Warriors,-12.5,74.07407407407408,Golden State Warriors,Spread Betting,0.0,1.0
-12,2024-02-02 Denver Nuggets,-13.5,90.9090909090909,Denver Nuggets,Spread Betting,1.0,0.0
-12,2024-02-02 Denver Nuggets,-10.5,80.0,Denver Nuggets,Spread Betting,0.0,1.0
-29,2024-02-02 Houston Rockets,-4.5,89.28571428571429,Houston Rockets,Spread Betting,1.0,1.0
-29,2024-02-02 Houston Rockets,-16.5,104.0,Houston Rockets,Spread Betting,0.0,1.0
29,2024-02-02 Toronto Raptors,4.5,92.5925925925926,Toronto Raptors,Spread Betting,1.0,0.0
29,2024-02-02 Toronto Raptors,16.5,74.07407407407408,Toronto Raptors,Spread Betting,0.0,0.0
-2,2024-02-02 Orlando Magic,7.0,89.28571428571429,Orlando Magic,Spread Betting,1.0,1.0
-2,2024-02-02 Orlando Magic,10.5,78.125,Orlando Magic,Spread Betting,0.0,1.0
2,2024-02-02 Minnesota Timberwolves,-6.5,89.28571428571429,Minnesota Timberwolves,Spread Betting,1.0,0.0
2,2024-02-02 Minnesota Timberwolves,-10.5,98.0392156862745,Minnesota Timberwolves,Spread Betting,0.0,0.0
20,2024-02-02 Charlotte Hornets,15.5,90.9090909090909,Charlotte Hornets,Spread Betting,1.0,0.0
20,2024-02-02 Charlotte Hornets,33.5,76.92307692307693,Charlotte Hornets,Spread Betting,0.0,1.0
-20,2024-02-02 Oklahoma City Thunder,-15.5,90.9090909090909,Oklahoma City Thunder,Spread Betting,1.0,1.0
-20,2024-02-02 Oklahoma City Thunder,-33.5,100.0,Oklahoma City Thunder,Spread Betting,0.0,0.0
-11,2024-02-02 Sacramento Kings,-4.0,89.28571428571429,Sacramento Kings,Spread Betting,1.0,1.0
-11,2024-02-02 Sacramento Kings,-6.5,88.49557522123894,Sacramento Kings,Spread Betting,0.0,1.0
11,2024-02-02 Indiana Pacers,4.0,92.5925925925926,Indiana Pacers,Spread Betting,1.0,0.0
11,2024-02-02 Indiana Pacers,8.5,86.95652173913044,Indiana Pacers,Spread Betting,0.0,0.0
-9,2024-02-02 Atlanta Hawks,3.5,89.28571428571429,Atlanta Hawks,Spread Betting,1.0,1.0
-9,2024-02-02 Atlanta Hawks,1.5,87.71929824561403,Atlanta Hawks,Spread Betting,0.0,1.0
9,2024-02-02 Phoenix Suns,-3.5,92.5925925925926,Phoenix Suns,Spread Betting,1.0,0.0
9,2024-02-02 Phoenix Suns,-1.5,87.71929824561403,Phoenix Suns,Spread Betting,0.0,0.0
8,2024-02-02 Washington Wizards,7.5,90.9090909090909,Washington Wizards,Spread Betting,1.0,0.0
8,2024-02-02 Washington Wizards,3.5,68.4931506849315,Washington Wizards,Spread Betting,0.0,0.0
-8,2024-02-02 Miami Heat,-7.5,89.28571428571429,Miami Heat,Spread Betting,1.0,1.0
-8,2024-02-02 Miami Heat,0.5,84.7457627118644,Miami Heat,Spread Betting,0.0,1.0
12,2024-02-02 Portland Trail Blazers,13.5,90.9090909090909,Portland Trail Blazers,Spread Betting,1.0,1.0
12,2024-02-02 Portland Trail Blazers,13.5,83.33333333333334,Portland Trail Blazers,Spread Betting,0.0,1.0
-1,2024-02-02 New Orleans Pelicans,-8.5,90.9090909090909,New Orleans Pelicans,Spread Betting,1.0,0.0
-1,2024-02-02 New Orleans Pelicans,-1.5,87.71929824561403,New Orleans Pelicans,Spread Betting,0.0,0.0
3,2024-02-01 Utah Jazz,-5.0,94.33962264150944,Utah Jazz,Spread Betting,1.0,0.0
3,2024-02-01 Utah Jazz,2.5,110.0,Utah Jazz,Spread Betting,0.0,0.0
4,2024-02-01 Indiana Pacers,2.0,89.28571428571429,Indiana Pacers,Spread Betting,1.0,0.0
4,2024-02-01 Indiana Pacers,-8.5,90.9090909090909,Indiana Pacers,Spread Betting,0.0,0.0
-4,2024-02-01 New York Knicks,-2.0,92.5925925925926,New York Knicks,Spread Betting,1.0,1.0
-4,2024-02-01 New York Knicks,8.5,84.7457627118644,New York Knicks,Spread Betting,0.0,1.0
7,2024-02-01 Memphis Grizzlies,8.5,92.5925925925926,Memphis Grizzlies,Spread Betting,1.0,1.0
7,2024-02-01 Memphis Grizzlies,1.5,98.0392156862745,Memphis Grizzlies,Spread Betting,0.0,0.0
-7,2024-02-01 Cleveland Cavaliers,-8.5,89.28571428571429,Cleveland Cavaliers,Spread Betting,1.0,0.0
-7,2024-02-01 Cleveland Cavaliers,-1.5,78.125,Cleveland Cavaliers,Spread Betting,0.0,1.0
-9,2024-02-01 Los Angeles Lakers,15.5,87.71929824561403,Los Angeles Lakers,Spread Betting,1.0,1.0
-9,2024-02-01 Los Angeles Lakers,1.5,102.0,Los Angeles Lakers,Spread Betting,0.0,1.0
9,2024-02-01 Boston Celtics,-15.5,94.33962264150944,Boston Celtics,Spread Betting,1.0,0.0
9,2024-02-01 Boston Celtics,-1.5,75.75757575757575,Boston Celtics,Spread Betting,0.0,0.0
-3,2024-02-01 Philadelphia 76ers,4.5,92.5925925925926,Philadelphia 76ers,Spread Betting,1.0,1.0
-3,2024-02-01 Philadelphia 76ers,-2.5,69.44444444444444,Philadelphia 76ers,Spread Betting,0.0,1.0
5,2024-01-31 Denver Nuggets,6.0,87.71929824561403,Denver Nuggets,Spread Betting,1.0,1.0
5,2024-01-31 Denver Nuggets,0.5,100.0,Denver Nuggets,Spread Betting,0.0,0.0
-5,2024-01-31 Oklahoma City Thunder,-6.0,94.33962264150944,Oklahoma City Thunder,Spread Betting,1.0,0.0
-5,2024-01-31 Oklahoma City Thunder,-0.5,76.92307692307693,Oklahoma City Thunder,Spread Betting,0.0,1.0
-16,2024-01-31 Phoenix Suns,-3.5,87.71929824561403,Phoenix Suns,Spread Betting,1.0,1.0
-16,2024-01-31 Phoenix Suns,-4.5,83.33333333333334,Phoenix Suns,Spread Betting,0.0,1.0
-3,2024-01-31 Portland Trail Blazers,10.5,90.9090909090909,Portland Trail Blazers,Spread Betting,1.0,1.0
-3,2024-01-31 Portland Trail Blazers,5.5,92.5925925925926,Portland Trail Blazers,Spread Betting,0.0,1.0
3,2024-01-31 Milwaukee Bucks,-10.5,90.9090909090909,Milwaukee Bucks,Spread Betting,1.0,0.0
3,2024-01-31 Milwaukee Bucks,-5.5,83.33333333333334,Milwaukee Bucks,Spread Betting,0.0,0.0
16,2024-01-31 Brooklyn Nets,3.5,94.33962264150944,Brooklyn Nets,Spread Betting,1.0,0.0
16,2024-01-31 Brooklyn Nets,4.5,92.5925925925926,Brooklyn Nets,Spread Betting,0.0,0.0
34,2024-01-31 Dallas Mavericks,13.0,92.5925925925926,Dallas Mavericks,Spread Betting,1.0,0.0
34,2024-01-31 Dallas Mavericks,8.5,104.0,Dallas Mavericks,Spread Betting,0.0,0.0
-34,2024-01-31 Minnesota Timberwolves,-13.0,89.28571428571429,Minnesota Timberwolves,Spread Betting,1.0,1.0
-34,2024-01-31 Minnesota Timberwolves,-8.5,74.07407407407408,Minnesota Timberwolves,Spread Betting,0.0,1.0
11,2024-01-31 Houston Rockets,-1.0,92.5925925925926,Houston Rockets,Spread Betting,1.0,0.0
11,2024-01-31 Houston Rockets,5.5,78.125,Houston Rockets,Spread Betting,0.0,0.0
-11,2024-01-31 New Orleans Pelicans,1.0,89.28571428571429,New Orleans Pelicans,Spread Betting,1.0,1.0
-11,2024-01-31 New Orleans Pelicans,-5.5,98.0392156862745,New Orleans Pelicans,Spread Betting,0.0,1.0
10,2024-01-31 San Antonio Spurs,6.5,90.9090909090909,San Antonio Spurs,Spread Betting,1.0,0.0
10,2024-01-31 San Antonio Spurs,8.5,78.125,San Antonio Spurs,Spread Betting,0.0,0.0
-10,2024-01-31 Orlando Magic,-6.0,89.28571428571429,Orlando Magic,Spread Betting,1.0,1.0
-10,2024-01-31 Orlando Magic,-8.5,98.0392156862745,Orlando Magic,Spread Betting,0.0,1.0
-9,2024-01-31 Miami Heat,-2.5,90.9090909090909,Miami Heat,Spread Betting,1.0,1.0
-9,2024-01-31 Miami Heat,-7.5,108.0,Miami Heat,Spread Betting,0.0,1.0
9,2024-01-31 Sacramento Kings,2.5,90.9090909090909,Sacramento Kings,Spread Betting,1.0,0.0
9,2024-01-31 Sacramento Kings,7.5,71.42857142857143,Sacramento Kings,Spread Betting,0.0,0.0
-7,2024-01-31 Chicago Bulls,-6.0,90.9090909090909,Chicago Bulls,Spread Betting,1.0,1.0
-7,2024-01-31 Chicago Bulls,-3.5,87.71929824561403,Chicago Bulls,Spread Betting,0.0,1.0
7,2024-01-31 Charlotte Hornets,5.5,94.33962264150944,Charlotte Hornets,Spread Betting,1.0,0.0
7,2024-01-31 Charlotte Hornets,1.5,108.0,Charlotte Hornets,Spread Betting,0.0,0.0
-7,2024-01-31 Cleveland Cavaliers,-13.5,90.9090909090909,Cleveland Cavaliers,Spread Betting,1.0,0.0
-7,2024-01-31 Cleveland Cavaliers,-12.5,90.9090909090909,Cleveland Cavaliers,Spread Betting,0.0,0.0
7,2024-01-31 Detroit Pistons,13.5,90.9090909090909,Detroit Pistons,Spread Betting,1.0,1.0
7,2024-01-31 Detroit Pistons,12.5,84.7457627118644,Detroit Pistons,Spread Betting,0.0,1.0
16,2024-01-31 Washington Wizards,9.5,94.33962264150944,Washington Wizards,Spread Betting,1.0,0.0
16,2024-01-31 Washington Wizards,10.5,96.15384615384616,Washington Wizards,Spread Betting,0.0,0.0
15,2024-01-30 Utah Jazz,3.0,90.9090909090909,Utah Jazz,Spread Betting,1.0,0.0
15,2024-01-30 Utah Jazz,7.5,83.33333333333334,Utah Jazz,Spread Betting,0.0,0.0
-15,2024-01-30 New York Knicks,-3.0,90.9090909090909,New York Knicks,Spread Betting,1.0,1.0
-15,2024-01-30 New York Knicks,-7.5,92.5925925925926,New York Knicks,Spread Betting,0.0,1.0
16,2024-01-30 Los Angeles Lakers,5.5,90.9090909090909,Los Angeles Lakers,Spread Betting,1.0,0.0
16,2024-01-30 Los Angeles Lakers,7.5,108.0,Los Angeles Lakers,Spread Betting,0.0,0.0
-16,2024-01-30 Atlanta Hawks,-5.5,90.9090909090909,Atlanta Hawks,Spread Betting,1.0,1.0
-16,2024-01-30 Atlanta Hawks,-7.5,71.42857142857143,Atlanta Hawks,Spread Betting,0.0,1.0
5,2024-01-30 Indiana Pacers,8.0,92.5925925925926,Indiana Pacers,Spread Betting,1.0,1.0
5,2024-01-30 Indiana Pacers,14.5,104.0,Indiana Pacers,Spread Betting,0.0,1.0
-5,2024-01-30 Boston Celtics,-8.0,89.28571428571429,Boston Celtics,Spread Betting,1.0,0.0
-5,2024-01-30 Boston Celtics,-16.5,110.0,Boston Celtics,Spread Betting,0.0,0.0
-11,2024-01-30 Toronto Raptors,7.0,87.71929824561403,Toronto Raptors,Spread Betting,1.0,1.0
-11,2024-01-30 Toronto Raptors,10.5,92.5925925925926,Toronto Raptors,Spread Betting,0.0,1.0
11,2024-01-30 Chicago Bulls,-7.0,94.33962264150944,Chicago Bulls,Spread Betting,1.0,0.0
11,2024-01-30 Chicago Bulls,-10.5,83.33333333333334,Chicago Bulls,Spread Betting,0.0,0.0
-12,2024-01-30 Golden State Warriors,-2.0,89.28571428571429,Golden State Warriors,Spread Betting,1.0,1.0
-12,2024-01-30 Golden State Warriors,-3.5,92.5925925925926,Golden State Warriors,Spread Betting,0.0,1.0
12,2024-01-30 Philadelphia 76ers,2.0,92.5925925925926,Philadelphia 76ers,Spread Betting,1.0,0.0
12,2024-01-30 Philadelphia 76ers,3.5,83.33333333333334,Philadelphia 76ers,Spread Betting,0.0,0.0
-2,2024-01-29 Dallas Mavericks,-3.5,89.28571428571429,Dallas Mavericks,Spread Betting,1.0,0.0
-2,2024-01-29 Dallas Mavericks,9.5,84.7457627118644,Dallas Mavericks,Spread Betting,0.0,1.0
5,2024-01-29 San Antonio Spurs,-4.0,92.5925925925926,San Antonio Spurs,Spread Betting,1.0,0.0
5,2024-01-29 San Antonio Spurs,-5.5,108.0,San Antonio Spurs,Spread Betting,0.0,0.0
-5,2024-01-29 Washington Wizards,4.0,89.28571428571429,Washington Wizards,Spread Betting,1.0,1.0
-5,2024-01-29 Washington Wizards,5.5,71.42857142857143,Washington Wizards,Spread Betting,0.0,1.0
-16,2024-01-29 Houston Rockets,1.0,90.9090909090909,Houston Rockets,Spread Betting,1.0,1.0
-16,2024-01-29 Houston Rockets,-11.5,81.9672131147541,Houston Rockets,Spread Betting,0.0,1.0
16,2024-01-29 Los Angeles Lakers,-1.0,90.9090909090909,Los Angeles Lakers,Spread Betting,1.0,0.0
16,2024-01-29 Los Angeles Lakers,11.5,94.33962264150944,Los Angeles Lakers,Spread Betting,0.0,0.0
-6,2024-01-29 Minnesota Timberwolves,2.5,92.5925925925926,Minnesota Timberwolves,Spread Betting,1.0,1.0
