timestamp,handicap,odds,name,description,first
2023-10-30 19:10:27,-7.5,80.0,Brooklyn Nets,Spread Betting,0.0
2023-11-01 17:45:53,7.0,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-11-01 19:40:20,14.5,94.33962264150944,Brooklyn Nets,Spread Betting,0.0
2023-11-03 18:50:51,4.0,94.33962264150944,Brooklyn Nets,Spread Betting,1.0
2023-11-03 20:10:05,1.5,96.15384615384616,Brooklyn Nets,Spread Betting,0.0
2023-11-04 18:56:10,10.0,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-11-04 20:10:11,11.5,80.0,Brooklyn Nets,Spread Betting,0.0
2023-11-06 19:10:15,5.0,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-11-06 20:40:12,-0.5,100.0,Brooklyn Nets,Spread Betting,0.0
2023-11-08 19:10:23,5.5,89.28571428571429,Brooklyn Nets,Spread Betting,1.0
2023-11-08 20:40:05,5.5,98.0392156862745,Brooklyn Nets,Spread Betting,0.0
2023-11-10 19:20:28,11.5,92.5925925925926,Brooklyn Nets,Spread Betting,1.0
2023-11-10 20:40:16,18.5,87.71929824561403,Brooklyn Nets,Spread Betting,0.0
2023-11-12 14:45:03,-7.0,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-11-12 16:05:55,-9.5,104.0,Brooklyn Nets,Spread Betting,0.0
2023-11-14 18:11:14,-2.5,89.28571428571429,Brooklyn Nets,Spread Betting,1.0
2023-11-14 20:36:02,-1.5,69.44444444444444,Brooklyn Nets,Spread Betting,0.0
2023-11-16 19:15:10,3.5,92.5925925925926,Brooklyn Nets,Spread Betting,1.0
2023-11-16 20:36:27,1.5,96.15384615384616,Brooklyn Nets,Spread Betting,0.0
2023-11-19 14:10:27,3.5,94.33962264150944,Brooklyn Nets,Spread Betting,1.0
2023-11-19 16:10:08,9.5,100.0,Brooklyn Nets,Spread Betting,0.0
2023-11-22 18:35:05,3.5,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-11-22 20:36:04,6.5,87.71929824561403,Brooklyn Nets,Spread Betting,0.0
2023-11-25 17:45:10,-6.5,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-11-25 19:10:02,-10.5,81.9672131147541,Brooklyn Nets,Spread Betting,0.0
2023-11-26 19:25:05,-3.0,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-11-26 20:35:12,-6.5,94.33962264150944,Brooklyn Nets,Spread Betting,0.0
2023-11-28 16:50:04,-2.0,92.5925925925926,Brooklyn Nets,Spread Betting,1.0
2023-11-28 20:40:03,-6.5,92.5925925925926,Brooklyn Nets,Spread Betting,0.0
2023-11-30 19:25:10,-9.0,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-11-30 20:40:15,-4.5,84.7457627118644,Brooklyn Nets,Spread Betting,0.0
2023-12-02 18:45:20,-2.5,92.5925925925926,Brooklyn Nets,Spread Betting,1.0
2023-12-02 20:10:13,-12.5,108.0,Brooklyn Nets,Spread Betting,0.0
2023-12-06 19:00:09,3.5,92.5925925925926,Brooklyn Nets,Spread Betting,1.0
2023-12-06 20:40:02,3.5,108.0,Brooklyn Nets,Spread Betting,0.0
2023-12-08 18:00:16,-9.5,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-12-08 20:40:20,-7.5,87.71929824561403,Brooklyn Nets,Spread Betting,0.0
2023-12-11 20:50:13,5.0,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-12-11 23:10:04,7.5,78.125,Brooklyn Nets,Spread Betting,0.0
2023-12-13 20:50:53,5.0,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-12-13 22:10:05,-1.5,104.0,Brooklyn Nets,Spread Betting,0.0
2023-12-14 20:30:11,9.5,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-12-14 22:10:05,15.5,87.71929824561403,Brooklyn Nets,Spread Betting,0.0
2023-12-16 20:20:30,3.5,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-12-16 21:40:02,13.5,75.75757575757575,Brooklyn Nets,Spread Betting,0.0
2023-12-18 20:50:20,-3.0,87.71929824561403,Brooklyn Nets,Spread Betting,1.0
2023-12-18 22:10:16,-5.5,88.49557522123894,Brooklyn Nets,Spread Betting,0.0
2023-12-20 18:25:21,0.5,92.5925925925926,Brooklyn Nets,Spread Betting,1.0
2023-12-20 20:40:04,7.5,78.125,Brooklyn Nets,Spread Betting,0.0
2023-12-22 18:21:49,4.5,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-12-22 20:40:03,3.5,102.0,Brooklyn Nets,Spread Betting,0.0
2023-12-23 19:13:35,-9.5,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-12-23 20:43:24,-12.5,104.0,Brooklyn Nets,Spread Betting,0.0
2023-12-26 18:36:09,-6.5,87.71929824561403,Brooklyn Nets,Spread Betting,1.0
2023-12-26 20:08:03,-6.5,104.0,Brooklyn Nets,Spread Betting,0.0
2023-12-27 18:56:08,10.0,89.28571428571429,Brooklyn Nets,Spread Betting,1.0
2023-12-27 20:44:55,10.5,104.0,Brooklyn Nets,Spread Betting,0.0
2023-12-29 18:16:46,-6.0,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-12-29 20:05:23,-5.5,98.0392156862745,Brooklyn Nets,Spread Betting,0.0
2023-12-31 18:38:32,7.5,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-12-31 20:12:05,5.5,100.0,Brooklyn Nets,Spread Betting,0.0
2024-01-02 18:22:02,5.5,89.28571428571429,Brooklyn Nets,Spread Betting,1.0
2024-01-02 21:10:13,21.5,80.0,Brooklyn Nets,Spread Betting,0.0
2024-01-03 18:40:08,4.0,89.28571428571429,Brooklyn Nets,Spread Betting,1.0
2024-01-03 21:08:05,1.5,108.0,Brooklyn Nets,Spread Betting,0.0
2024-01-05 19:24:11,4.5,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2024-01-05 20:43:12,-14.5,81.9672131147541,Brooklyn Nets,Spread Betting,0.0
2024-01-07 14:14:29,-9.0,89.28571428571429,Brooklyn Nets,Spread Betting,1.0
2024-01-07 16:09:02,-10.5,100.0,Brooklyn Nets,Spread Betting,0.0
2024-01-11 13:50:02,3.5,87.71929824561403,Brooklyn Nets,Spread Betting,1.0
2024-01-11 15:11:40,16.5,76.92307692307693,Brooklyn Nets,Spread Betting,0.0
2024-01-15 19:16:32,1.0,89.28571428571429,Brooklyn Nets,Spread Betting,1.0
2024-01-15 20:35:25,-5.5,80.0,Brooklyn Nets,Spread Betting,0.0
2024-01-17 21:40:54,-5.0,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2024-01-17 23:05:02,-4.5,98.0392156862745,Brooklyn Nets,Spread Betting,0.0
2024-01-19 22:25:16,7.0,92.5925925925926,Brooklyn Nets,Spread Betting,1.0
2024-01-19 23:30:57,8.5,87.71929824561403,Brooklyn Nets,Spread Betting,0.0
2024-01-21 14:35:02,10.5,89.28571428571429,Brooklyn Nets,Spread Betting,1.0
2024-01-21 16:40:02,-1.5,78.125,Brooklyn Nets,Spread Betting,0.0
2024-01-23 19:05:02,3.5,92.5925925925926,Brooklyn Nets,Spread Betting,1.0
2024-01-23 20:35:01,3.5,87.71929824561403,Brooklyn Nets,Spread Betting,0.0
2024-01-25 19:20:12,4.0,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2024-01-25 20:37:18,8.5,96.15384615384616,Brooklyn Nets,Spread Betting,0.0
2024-01-27 17:56:02,-4.0,92.5925925925926,Brooklyn Nets,Spread Betting,1.0
