handicap,odds,participant_name,name,description,game_date
-1.0,89.28571428571429,Uta Jazz,UTA Jazz - UTA Jazz,Spread 1st Half,2024-01-13
0.0,100.0,La Lakers,LA Lakers - LA Lakers,Moneyline 1st Quarter,2024-01-13
0.0,83.33333333333334,Uta Jazz,UTA Jazz - UTA Jazz,Moneyline 1st Quarter,2024-01-13
0.5,89.28571428571429,La Lakers,LA Lakers - LA Lakers,Spread 1st Quarter,2024-01-13
-0.5,92.5925925925926,Uta Jazz,UTA Jazz - UTA Jazz,Spread 1st Quarter,2024-01-13
-10.5,90.9090909090909,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread,2024-01-14
10.5,90.9090909090909,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-01-14
-6.0,84.7457627118644,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread 1st Half,2024-01-14
6.0,98.0392156862745,Ind Pacers,IND Pacers - IND Pacers,Spread 1st Half,2024-01-14
-4.0,86.95652173913044,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread 1st Quarter,2024-01-14
4.0,95.23809523809523,Ind Pacers,IND Pacers - IND Pacers,Spread 1st Quarter,2024-01-14
8.5,90.9090909090909,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-01-14
-8.5,90.9090909090909,Mia Heat,MIA Heat - MIA Heat,Spread,2024-01-14
5.0,92.5925925925926,Cha Hornets,CHA Hornets - CHA Hornets,Spread 1st Half,2024-01-14
-5.0,89.28571428571429,Mia Heat,MIA Heat - MIA Heat,Spread 1st Half,2024-01-14
2.5,90.9090909090909,Cha Hornets,CHA Hornets - CHA Hornets,Spread 1st Quarter,2024-01-14
-2.5,90.9090909090909,Mia Heat,MIA Heat - MIA Heat,Spread 1st Quarter,2024-01-14
0.0,150.0,Sac Kings,SAC Kings - SAC Kings,Moneyline,2024-01-14
-4.0,92.5925925925926,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-01-14
4.0,89.28571428571429,Sac Kings,SAC Kings - SAC Kings,Spread,2024-01-14
0.0,90.9090909090909,La Clippers,LA Clippers - LA Clippers,Moneyline,2024-01-14
0.0,90.9090909090909,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Moneyline,2024-01-14
-1.0,92.5925925925926,La Clippers,LA Clippers - LA Clippers,Spread,2024-01-14
1.0,89.28571428571429,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-01-14
-14.0,86.95652173913044,Pho Suns,PHO Suns - PHO Suns,Spread,2024-01-14
14.0,95.23809523809523,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-01-14
8.5,89.28571428571429,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-01-15
-8.5,92.5925925925926,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-01-15
5.0,92.5925925925926,Hou Rockets,HOU Rockets - HOU Rockets,Spread 1st Half,2024-01-15
-5.0,89.28571428571429,Phi 76Ers,PHI 76ers - PHI 76ers,Spread 1st Half,2024-01-15
3.0,89.28571428571429,Hou Rockets,HOU Rockets - HOU Rockets,Spread 1st Quarter,2024-01-15
-3.0,92.5925925925926,Phi 76Ers,PHI 76ers - PHI 76ers,Spread 1st Quarter,2024-01-15
4.5,90.9090909090909,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-01-15
-4.5,90.9090909090909,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-01-15
0.0,142.0,Dal Mavericks,DAL Mavericks - DAL Mavericks,Moneyline 1st Half,2024-01-15
0.0,58.82352941176471,No Pelicans,NO Pelicans - NO Pelicans,Moneyline 1st Half,2024-01-15
2.5,90.9090909090909,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread 1st Half,2024-01-15
-2.5,90.9090909090909,No Pelicans,NO Pelicans - NO Pelicans,Spread 1st Half,2024-01-15
0.0,120.0,Dal Mavericks,DAL Mavericks - DAL Mavericks,Moneyline 1st Quarter,2024-01-15
0.0,70.4225352112676,No Pelicans,NO Pelicans - NO Pelicans,Moneyline 1st Quarter,2024-01-15
1.5,89.28571428571429,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread 1st Quarter,2024-01-15
-1.5,92.5925925925926,No Pelicans,NO Pelicans - NO Pelicans,Spread 1st Quarter,2024-01-15
-5.5,89.28571428571429,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-01-15
5.5,92.5925925925926,Orl Magic,ORL Magic - ORL Magic,Spread,2024-01-15
-3.0,86.95652173913044,Ny Knicks,NY Knicks - NY Knicks,Spread 1st Half,2024-01-15
3.0,95.23809523809523,Orl Magic,ORL Magic - ORL Magic,Spread 1st Half,2024-01-15
0.0,61.72839506172839,Ny Knicks,NY Knicks - NY Knicks,Moneyline 1st Quarter,2024-01-15
0.0,136.0,Orl Magic,ORL Magic - ORL Magic,Moneyline 1st Quarter,2024-01-15
-2.0,92.5925925925926,Ny Knicks,NY Knicks - NY Knicks,Spread 1st Quarter,2024-01-15
2.0,89.28571428571429,Orl Magic,ORL Magic - ORL Magic,Spread 1st Quarter,2024-01-15
5.5,92.5925925925926,Det Pistons,DET Pistons - DET Pistons,Spread,2024-01-15
-5.5,89.28571428571429,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-01-15
3.0,92.5925925925926,Det Pistons,DET Pistons - DET Pistons,Spread 1st Half,2024-01-15
-3.0,89.28571428571429,Was Wizards,WAS Wizards - WAS Wizards,Spread 1st Half,2024-01-15
0.0,124.0,Det Pistons,DET Pistons - DET Pistons,Moneyline 1st Quarter,2024-01-15
0.0,67.56756756756756,Was Wizards,WAS Wizards - WAS Wizards,Moneyline 1st Quarter,2024-01-15
1.5,90.9090909090909,Det Pistons,DET Pistons - DET Pistons,Spread 1st Quarter,2024-01-15
-1.5,90.9090909090909,Was Wizards,WAS Wizards - WAS Wizards,Spread 1st Quarter,2024-01-15
-8.5,89.28571428571429,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-01-15
8.5,92.5925925925926,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-01-15
-4.5,86.95652173913044,Atl Hawks,ATL Hawks - ATL Hawks,Spread 1st Half,2024-01-15
4.5,95.23809523809523,Sa Spurs,SA Spurs - SA Spurs,Spread 1st Half,2024-01-15
-2.5,95.23809523809523,Atl Hawks,ATL Hawks - ATL Hawks,Spread 1st Quarter,2024-01-15
2.5,86.95652173913044,Sa Spurs,SA Spurs - SA Spurs,Spread 1st Quarter,2024-01-15
-7.5,90.9090909090909,Gs Warriors,GS Warriors - GS Warriors,Spread,2024-01-15
7.5,90.9090909090909,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-01-15
-4.5,92.5925925925926,Gs Warriors,GS Warriors - GS Warriors,Spread 1st Half,2024-01-15
4.5,89.28571428571429,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread 1st Half,2024-01-15
-2.5,92.5925925925926,Gs Warriors,GS Warriors - GS Warriors,Spread 1st Quarter,2024-01-15
2.5,89.28571428571429,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread 1st Quarter,2024-01-15
0.0,145.0,Chi Bulls,CHI Bulls - CHI Bulls,Moneyline,2024-01-15
4.0,95.23809523809523,Chi Bulls,CHI Bulls - CHI Bulls,Spread,2024-01-15
-4.0,86.95652173913044,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-01-15
0.0,136.0,Chi Bulls,CHI Bulls - CHI Bulls,Moneyline 1st Half,2024-01-15
0.0,61.72839506172839,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Moneyline 1st Half,2024-01-15
2.5,90.9090909090909,Chi Bulls,CHI Bulls - CHI Bulls,Spread 1st Half,2024-01-15
-2.5,90.9090909090909,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread 1st Half,2024-01-15
0.0,120.0,Chi Bulls,CHI Bulls - CHI Bulls,Moneyline 1st Quarter,2024-01-15
0.0,70.4225352112676,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Moneyline 1st Quarter,2024-01-15
1.5,89.28571428571429,Chi Bulls,CHI Bulls - CHI Bulls,Spread 1st Quarter,2024-01-15
-1.5,92.5925925925926,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread 1st Quarter,2024-01-15
0.0,95.23809523809523,Bkn Nets,BKN Nets - BKN Nets,Moneyline,2024-01-15
0.0,86.95652173913044,Mia Heat,MIA Heat - MIA Heat,Moneyline,2024-01-15
1.0,89.28571428571429,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-01-15
-1.0,92.5925925925926,Mia Heat,MIA Heat - MIA Heat,Spread,2024-01-15
0.0,92.5925925925926,Bkn Nets,BKN Nets - BKN Nets,Moneyline 1st Half,2024-01-15
0.0,89.28571428571429,Mia Heat,MIA Heat - MIA Heat,Moneyline 1st Half,2024-01-15
0.5,86.95652173913044,Bkn Nets,BKN Nets - BKN Nets,Spread 1st Half,2024-01-15
-0.5,95.23809523809523,Mia Heat,MIA Heat - MIA Heat,Spread 1st Half,2024-01-15
0.0,95.23809523809523,Bkn Nets,BKN Nets - BKN Nets,Moneyline 1st Quarter,2024-01-15
0.0,86.95652173913044,Mia Heat,MIA Heat - MIA Heat,Moneyline 1st Quarter,2024-01-15
0.5,84.7457627118644,Bkn Nets,BKN Nets - BKN Nets,Spread 1st Quarter,2024-01-15
-0.5,98.0392156862745,Mia Heat,MIA Heat - MIA Heat,Spread 1st Quarter,2024-01-15
-6.5,89.28571428571429,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-01-15
6.5,92.5925925925926,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-01-15
-4.0,92.5925925925926,Bos Celtics,BOS Celtics - BOS Celtics,Spread 1st Half,2024-01-15
4.0,89.28571428571429,Tor Raptors,TOR Raptors - TOR Raptors,Spread 1st Half,2024-01-15
0.0,58.82352941176471,Bos Celtics,BOS Celtics - BOS Celtics,Moneyline 1st Quarter,2024-01-15
0.0,142.0,Tor Raptors,TOR Raptors - TOR Raptors,Moneyline 1st Quarter,2024-01-15
-2.0,89.28571428571429,Bos Celtics,BOS Celtics - BOS Celtics,Spread 1st Quarter,2024-01-15
2.0,92.5925925925926,Tor Raptors,TOR Raptors - TOR Raptors,Spread 1st Quarter,2024-01-15
7.0,90.9090909090909,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-01-15
-7.0,90.9090909090909,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-01-15
4.0,90.9090909090909,Ind Pacers,IND Pacers - IND Pacers,Spread 1st Half,2024-01-15
-4.0,90.9090909090909,Uta Jazz,UTA Jazz - UTA Jazz,Spread 1st Half,2024-01-15
0.0,142.0,Ind Pacers,IND Pacers - IND Pacers,Moneyline 1st Quarter,2024-01-15
0.0,58.82352941176471,Uta Jazz,UTA Jazz - UTA Jazz,Moneyline 1st Quarter,2024-01-15
2.0,92.5925925925926,Ind Pacers,IND Pacers - IND Pacers,Spread 1st Quarter,2024-01-15
-2.0,89.28571428571429,Uta Jazz,UTA Jazz - UTA Jazz,Spread 1st Quarter,2024-01-15
0.0,120.0,La Lakers,LA Lakers - LA Lakers,Moneyline,2024-01-15
0.0,70.4225352112676,Okc Thunder,OKC Thunder - OKC Thunder,Moneyline,2024-01-15
2.5,92.5925925925926,La Lakers,LA Lakers - LA Lakers,Spread,2024-01-15
-2.5,89.28571428571429,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-01-15
0.0,114.0,La Lakers,LA Lakers - LA Lakers,Moneyline 1st Half,2024-01-15
0.0,74.07407407407408,Okc Thunder,OKC Thunder - OKC Thunder,Moneyline 1st Half,2024-01-15
1.0,90.9090909090909,La Lakers,LA Lakers - LA Lakers,Spread 1st Half,2024-01-15
-1.0,90.9090909090909,Okc Thunder,OKC Thunder - OKC Thunder,Spread 1st Half,2024-01-15
0.0,105.0,La Lakers,LA Lakers - LA Lakers,Moneyline 1st Quarter,2024-01-15
0.0,80.0,Okc Thunder,OKC Thunder - OKC Thunder,Moneyline 1st Quarter,2024-01-15
0.5,95.23809523809523,La Lakers,LA Lakers - LA Lakers,Spread 1st Quarter,2024-01-15
-0.5,86.95652173913044,Okc Thunder,OKC Thunder - OKC Thunder,Spread 1st Quarter,2024-01-15
0.0,110.0,Den Nuggets,DEN Nuggets - DEN Nuggets,Moneyline,2024-01-16
0.0,76.92307692307693,Phi 76Ers,PHI 76ers - PHI 76ers,Moneyline,2024-01-16
2.5,86.95652173913044,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread,2024-01-16
-2.5,95.23809523809523,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-01-16
0.0,110.0,Den Nuggets,DEN Nuggets - DEN Nuggets,Moneyline 1st Half,2024-01-16
0.0,76.92307692307693,Phi 76Ers,PHI 76ers - PHI 76ers,Moneyline 1st Half,2024-01-16
1.0,92.5925925925926,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread 1st Half,2024-01-16
-1.0,89.28571428571429,Phi 76Ers,PHI 76ers - PHI 76ers,Spread 1st Half,2024-01-16
0.0,102.0,Den Nuggets,DEN Nuggets - DEN Nuggets,Moneyline 1st Quarter,2024-01-16
0.0,81.9672131147541,Phi 76Ers,PHI 76ers - PHI 76ers,Moneyline 1st Quarter,2024-01-16
0.5,90.9090909090909,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread 1st Quarter,2024-01-16
-0.5,90.9090909090909,Phi 76Ers,PHI 76ers - PHI 76ers,Spread 1st Quarter,2024-01-16
0.0,145.0,Sac Kings,SAC Kings - SAC Kings,Moneyline,2024-01-16
-4.0,89.28571428571429,Pho Suns,PHO Suns - PHO Suns,Spread,2024-01-16
4.0,92.5925925925926,Sac Kings,SAC Kings - SAC Kings,Spread,2024-01-16
0.0,58.82352941176471,Pho Suns,PHO Suns - PHO Suns,Moneyline 1st Half,2024-01-16
0.0,142.0,Sac Kings,SAC Kings - SAC Kings,Moneyline 1st Half,2024-01-16
-2.5,90.9090909090909,Pho Suns,PHO Suns - PHO Suns,Spread 1st Half,2024-01-16
2.5,90.9090909090909,Sac Kings,SAC Kings - SAC Kings,Spread 1st Half,2024-01-16
0.0,67.56756756756756,Pho Suns,PHO Suns - PHO Suns,Moneyline 1st Quarter,2024-01-16
0.0,124.0,Sac Kings,SAC Kings - SAC Kings,Moneyline 1st Quarter,2024-01-16
-1.0,89.28571428571429,Pho Suns,PHO Suns - PHO Suns,Spread 1st Quarter,2024-01-16
1.0,92.5925925925926,Sac Kings,SAC Kings - SAC Kings,Spread 1st Quarter,2024-01-16
-6.0,89.28571428571429,La Clippers,LA Clippers - LA Clippers,Spread,2024-01-16
6.0,92.5925925925926,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-01-16
-3.5,92.5925925925926,La Clippers,LA Clippers - LA Clippers,Spread 1st Half,2024-01-16
3.5,89.28571428571429,Okc Thunder,OKC Thunder - OKC Thunder,Spread 1st Half,2024-01-16
-2.5,90.9090909090909,La Clippers,LA Clippers - LA Clippers,Spread 1st Quarter,2024-01-16
2.5,90.9090909090909,Okc Thunder,OKC Thunder - OKC Thunder,Spread 1st Quarter,2024-01-16
12.5,90.9090909090909,Det Pistons,DET Pistons - DET Pistons,Spread,2024-01-17
-12.5,90.9090909090909,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-01-17
7.0,95.23809523809523,Det Pistons,DET Pistons - DET Pistons,Spread 1st Half,2024-01-17
-7.0,86.95652173913044,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread 1st Half,2024-01-17
4.0,95.23809523809523,Det Pistons,DET Pistons - DET Pistons,Spread 1st Quarter,2024-01-17
-4.0,86.95652173913044,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread 1st Quarter,2024-01-17
0.0,150.0,Orl Magic,ORL Magic - ORL Magic,Moneyline,2024-01-17
-4.5,90.9090909090909,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-01-17
4.5,90.9090909090909,Orl Magic,ORL Magic - ORL Magic,Spread,2024-01-17
0.0,64.51612903225806,Atl Hawks,ATL Hawks - ATL Hawks,Moneyline 1st Half,2024-01-17
0.0,130.0,Orl Magic,ORL Magic - ORL Magic,Moneyline 1st Half,2024-01-17
-2.0,86.95652173913044,Atl Hawks,ATL Hawks - ATL Hawks,Spread 1st Half,2024-01-17
2.0,95.23809523809523,Orl Magic,ORL Magic - ORL Magic,Spread 1st Half,2024-01-17
0.0,70.4225352112676,Atl Hawks,ATL Hawks - ATL Hawks,Moneyline 1st Quarter,2024-01-17
0.0,120.0,Orl Magic,ORL Magic - ORL Magic,Moneyline 1st Quarter,2024-01-17
-1.0,86.95652173913044,Atl Hawks,ATL Hawks - ATL Hawks,Spread 1st Quarter,2024-01-17
1.0,95.23809523809523,Orl Magic,ORL Magic - ORL Magic,Spread 1st Quarter,2024-01-17
-15.0,90.9090909090909,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-01-17
15.0,90.9090909090909,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-01-17
-8.5,90.9090909090909,Bos Celtics,BOS Celtics - BOS Celtics,Spread 1st Half,2024-01-17
8.5,90.9090909090909,Sa Spurs,SA Spurs - SA Spurs,Spread 1st Half,2024-01-17
-4.5,95.23809523809523,Bos Celtics,BOS Celtics - BOS Celtics,Spread 1st Quarter,2024-01-17
4.5,86.95652173913044,Sa Spurs,SA Spurs - SA Spurs,Spread 1st Quarter,2024-01-17
0.0,89.28571428571429,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Moneyline,2024-01-17
0.0,92.5925925925926,Mil Bucks,MIL Bucks - MIL Bucks,Moneyline,2024-01-17
-1.0,92.5925925925926,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-01-17
1.0,89.28571428571429,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-01-17
0.0,86.95652173913044,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Moneyline 1st Half,2024-01-17
0.0,95.23809523809523,Mil Bucks,MIL Bucks - MIL Bucks,Moneyline 1st Half,2024-01-17
-0.5,95.23809523809523,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread 1st Half,2024-01-17
0.5,86.95652173913044,Mil Bucks,MIL Bucks - MIL Bucks,Spread 1st Half,2024-01-17
0.0,86.95652173913044,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Moneyline 1st Quarter,2024-01-17
0.0,95.23809523809523,Mil Bucks,MIL Bucks - MIL Bucks,Moneyline 1st Quarter,2024-01-17
-0.5,95.23809523809523,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread 1st Quarter,2024-01-17
0.5,86.95652173913044,Mil Bucks,MIL Bucks - MIL Bucks,Spread 1st Quarter,2024-01-17
7.0,92.5925925925926,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-01-17
-7.0,89.28571428571429,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-01-17
4.5,86.95652173913044,Hou Rockets,HOU Rockets - HOU Rockets,Spread 1st Half,2024-01-17
-4.5,95.23809523809523,Ny Knicks,NY Knicks - NY Knicks,Spread 1st Half,2024-01-17
0.0,145.0,Hou Rockets,HOU Rockets - HOU Rockets,Moneyline 1st Quarter,2024-01-17
2.5,90.9090909090909,Hou Rockets,HOU Rockets - HOU Rockets,Spread 1st Quarter,2024-01-17
-2.5,90.9090909090909,Ny Knicks,NY Knicks - NY Knicks,Spread 1st Quarter,2024-01-17
0.0,64.51612903225806,Mia Heat,MIA Heat - MIA Heat,Moneyline,2024-01-17
0.0,130.0,Tor Raptors,TOR Raptors - TOR Raptors,Moneyline,2024-01-17
-3.0,89.28571428571429,Mia Heat,MIA Heat - MIA Heat,Spread,2024-01-17
3.0,92.5925925925926,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-01-17
0.0,74.07407407407408,Mia Heat,MIA Heat - MIA Heat,Moneyline 1st Half,2024-01-17
0.0,114.0,Tor Raptors,TOR Raptors - TOR Raptors,Moneyline 1st Half,2024-01-17
-1.5,92.5925925925926,Mia Heat,MIA Heat - MIA Heat,Spread 1st Half,2024-01-17
1.5,89.28571428571429,Tor Raptors,TOR Raptors - TOR Raptors,Spread 1st Half,2024-01-17
0.0,74.07407407407408,Mia Heat,MIA Heat - MIA Heat,Moneyline 1st Quarter,2024-01-17
0.0,114.0,Tor Raptors,TOR Raptors - TOR Raptors,Moneyline 1st Quarter,2024-01-17
-1.0,90.9090909090909,Mia Heat,MIA Heat - MIA Heat,Spread 1st Quarter,2024-01-17
1.0,90.9090909090909,Tor Raptors,TOR Raptors - TOR Raptors,Spread 1st Quarter,2024-01-17
12.0,86.95652173913044,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-01-17
-12.0,95.23809523809523,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-01-17
7.0,92.5925925925926,Cha Hornets,CHA Hornets - CHA Hornets,Spread 1st Half,2024-01-17
-7.0,89.28571428571429,No Pelicans,NO Pelicans - NO Pelicans,Spread 1st Half,2024-01-17
4.0,95.23809523809523,Cha Hornets,CHA Hornets - CHA Hornets,Spread 1st Quarter,2024-01-17
-4.0,86.95652173913044,No Pelicans,NO Pelicans - NO Pelicans,Spread 1st Quarter,2024-01-17
0.0,130.0,Dal Mavericks,DAL Mavericks - DAL Mavericks,Moneyline,2024-01-17
0.0,64.51612903225806,La Lakers,LA Lakers - LA Lakers,Moneyline,2024-01-17
3.0,89.28571428571429,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-01-17
-3.0,92.5925925925926,La Lakers,LA Lakers - LA Lakers,Spread,2024-01-17
0.0,114.0,Dal Mavericks,DAL Mavericks - DAL Mavericks,Moneyline 1st Half,2024-01-17
0.0,74.07407407407408,La Lakers,LA Lakers - LA Lakers,Moneyline 1st Half,2024-01-17
1.0,95.23809523809523,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread 1st Half,2024-01-17
-1.0,86.95652173913044,La Lakers,LA Lakers - LA Lakers,Spread 1st Half,2024-01-17
0.0,105.0,Dal Mavericks,DAL Mavericks - DAL Mavericks,Moneyline 1st Quarter,2024-01-17
0.0,80.0,La Lakers,LA Lakers - LA Lakers,Moneyline 1st Quarter,2024-01-17
0.5,95.23809523809523,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread 1st Quarter,2024-01-17
-0.5,86.95652173913044,La Lakers,LA Lakers - LA Lakers,Spread 1st Quarter,2024-01-17
-5.5,92.5925925925926,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-01-17
5.5,89.28571428571429,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-01-17
0.0,58.82352941176471,Bkn Nets,BKN Nets - BKN Nets,Moneyline 1st Half,2024-01-17
0.0,142.0,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Moneyline 1st Half,2024-01-17
-2.5,89.28571428571429,Bkn Nets,BKN Nets - BKN Nets,Spread 1st Half,2024-01-17
2.5,92.5925925925926,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread 1st Half,2024-01-17
0.0,67.56756756756756,Bkn Nets,BKN Nets - BKN Nets,Moneyline 1st Quarter,2024-01-17
0.0,124.0,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Moneyline 1st Quarter,2024-01-17
-1.5,89.28571428571429,Bkn Nets,BKN Nets - BKN Nets,Spread 1st Quarter,2024-01-17
1.5,92.5925925925926,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread 1st Quarter,2024-01-17
-12.0,89.28571428571429,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-01-18
12.0,92.5925925925926,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-01-18
-7.5,95.23809523809523,Ny Knicks,NY Knicks - NY Knicks,Spread 1st Half,2024-01-18
7.5,86.95652173913044,Was Wizards,WAS Wizards - WAS Wizards,Spread 1st Half,2024-01-18
-4.0,95.23809523809523,Ny Knicks,NY Knicks - NY Knicks,Spread 1st Quarter,2024-01-18
4.0,86.95652173913044,Was Wizards,WAS Wizards - WAS Wizards,Spread 1st Quarter,2024-01-18
0.0,80.0,Chi Bulls,CHI Bulls - CHI Bulls,Moneyline,2024-01-18
0.0,105.0,Tor Raptors,TOR Raptors - TOR Raptors,Moneyline,2024-01-18
-2.0,92.5925925925926,Chi Bulls,CHI Bulls - CHI Bulls,Spread,2024-01-18
2.0,89.28571428571429,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-01-18
0.0,81.9672131147541,Chi Bulls,CHI Bulls - CHI Bulls,Moneyline 1st Half,2024-01-18
0.0,102.0,Tor Raptors,TOR Raptors - TOR Raptors,Moneyline 1st Half,2024-01-18
-0.5,89.28571428571429,Chi Bulls,CHI Bulls - CHI Bulls,Spread 1st Half,2024-01-18
0.5,92.5925925925926,Tor Raptors,TOR Raptors - TOR Raptors,Spread 1st Half,2024-01-18
0.0,83.33333333333334,Chi Bulls,CHI Bulls - CHI Bulls,Moneyline 1st Quarter,2024-01-18
0.0,100.0,Tor Raptors,TOR Raptors - TOR Raptors,Moneyline 1st Quarter,2024-01-18
-0.5,90.9090909090909,Chi Bulls,CHI Bulls - CHI Bulls,Spread 1st Quarter,2024-01-18
0.5,90.9090909090909,Tor Raptors,TOR Raptors - TOR Raptors,Spread 1st Quarter,2024-01-18
0.0,70.4225352112676,Okc Thunder,OKC Thunder - OKC Thunder,Moneyline,2024-01-18
0.0,120.0,Uta Jazz,UTA Jazz - UTA Jazz,Moneyline,2024-01-18
-3.0,92.5925925925926,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-01-18
3.0,89.28571428571429,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-01-18
0.0,70.4225352112676,Okc Thunder,OKC Thunder - OKC Thunder,Moneyline 1st Half,2024-01-18
0.0,120.0,Uta Jazz,UTA Jazz - UTA Jazz,Moneyline 1st Half,2024-01-18
-1.5,92.5925925925926,Okc Thunder,OKC Thunder - OKC Thunder,Spread 1st Half,2024-01-18
1.5,89.28571428571429,Uta Jazz,UTA Jazz - UTA Jazz,Spread 1st Half,2024-01-18
0.0,76.92307692307693,Okc Thunder,OKC Thunder - OKC Thunder,Moneyline 1st Quarter,2024-01-18
0.0,110.0,Uta Jazz,UTA Jazz - UTA Jazz,Moneyline 1st Quarter,2024-01-18
-1.0,95.23809523809523,Okc Thunder,OKC Thunder - OKC Thunder,Spread 1st Quarter,2024-01-18
1.0,86.95652173913044,Uta Jazz,UTA Jazz - UTA Jazz,Spread 1st Quarter,2024-01-18
12.0,95.23809523809523,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-01-18
-12.0,86.95652173913044,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-01-18
7.0,92.5925925925926,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread 1st Half,2024-01-18
-7.0,89.28571428571429,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread 1st Half,2024-01-18
4.0,92.5925925925926,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread 1st Quarter,2024-01-18
-4.0,89.28571428571429,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread 1st Quarter,2024-01-18
8.5,90.9090909090909,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-01-18
-8.5,90.9090909090909,Sac Kings,SAC Kings - SAC Kings,Spread,2024-01-18
4.5,95.23809523809523,Ind Pacers,IND Pacers - IND Pacers,Spread 1st Half,2024-01-18
-4.5,86.95652173913044,Sac Kings,SAC Kings - SAC Kings,Spread 1st Half,2024-01-18
0.0,150.0,Ind Pacers,IND Pacers - IND Pacers,Moneyline 1st Quarter,2024-01-18
