timestamp,handicap,odds,name,description,first,AwayTeam,HomeTeam
2023-10-31 00:35:05,248.5,94.33962264150944,Under,Total Points,0.0,MIN,ATL
2023-10-31 00:10:27,222.5,87.71929824561403,Over,Total Points,0.0,CHI,IND
2023-10-31 00:10:27,224.5,83.33333333333334,Under,Total Points,0.0,CHI,IND
2023-10-31 00:10:27,237.5,84.7457627118644,Under,Total Points,0.0,BKN,CHA
2023-10-31 00:10:27,237.5,90.9090909090909,Over,Total Points,0.0,BKN,CHA
2023-10-31 00:10:06,240.5,88.49557522123894,Over,Total Points,0.0,BOS,WAS
2023-10-31 00:10:06,241.5,84.7457627118644,Under,Total Points,0.0,BOS,WAS
2023-10-30 23:55:27,220.5,90.9090909090909,Under,Total Points,1.0,GSW,NOP
2023-10-30 23:55:27,219.5,89.28571428571429,Over,Total Points,1.0,GSW,NOP
2023-10-30 23:50:59,222.5,90.9090909090909,Under,Total Points,1.0,DAL,MEM
2023-10-30 23:50:59,222.0,90.9090909090909,Over,Total Points,1.0,DAL,MEM
2023-10-30 23:21:01,228.0,92.5925925925926,Over,Total Points,1.0,MIN,ATL
2023-10-30 23:21:01,228.0,89.28571428571429,Under,Total Points,1.0,MIN,ATL
2023-10-30 23:00:50,215.5,90.9090909090909,Under,Total Points,1.0,POR,TOR
2023-10-30 23:00:50,217.0,90.9090909090909,Over,Total Points,1.0,POR,TOR
2023-10-30 22:50:04,227.5,89.28571428571429,Under,Total Points,1.0,BKN,CHA
2023-10-30 22:50:04,227.5,92.5925925925926,Over,Total Points,1.0,BKN,CHA
2023-10-30 22:40:18,231.5,89.28571428571429,Under,Total Points,1.0,BOS,WAS
2023-10-30 22:40:18,231.5,92.5925925925926,Over,Total Points,1.0,BOS,WAS
2023-10-30 22:40:06,225.5,90.9090909090909,Under,Total Points,1.0,MIA,MIL
2023-10-30 22:40:06,225.5,90.9090909090909,Over,Total Points,1.0,MIA,MIL
2023-10-30 22:20:10,219.0,90.9090909090909,Under,Total Points,1.0,ORL,LAL
2023-10-30 22:20:10,219.0,90.9090909090909,Over,Total Points,1.0,ORL,LAL
2023-10-30 21:46:09,224.5,90.9090909090909,Under,Total Points,1.0,DET,OKC
2023-10-30 21:46:09,224.5,90.9090909090909,Over,Total Points,1.0,DET,OKC
2023-10-30 21:25:50,229.5,90.9090909090909,Over,Total Points,1.0,CHI,IND
2023-10-30 21:25:50,230.0,90.9090909090909,Under,Total Points,1.0,CHI,IND
2023-11-01 03:40:04,194.5,92.5925925925926,Over,Total Points,0.0,ORL,LAC
2023-11-01 03:40:04,205.5,87.71929824561403,Under,Total Points,0.0,ORL,LAC
2023-11-01 03:10:04,216.5,88.49557522123894,Over,Total Points,0.0,SAS,PHX
2023-11-01 03:10:04,216.5,86.95652173913044,Under,Total Points,0.0,SAS,PHX
2023-11-01 01:50:54,224.5,89.28571428571429,Over,Total Points,1.0,SAS,PHX
2023-11-01 01:50:54,225.5,89.28571428571429,Under,Total Points,1.0,SAS,PHX
2023-11-01 00:40:21,214.5,92.5925925925926,Under,Total Points,0.0,NYK,CLE
2023-11-01 00:40:21,214.5,83.33333333333334,Over,Total Points,0.0,NYK,CLE
2023-10-31 23:05:37,214.0,90.9090909090909,Under,Total Points,1.0,NYK,CLE
2023-10-31 23:05:37,214.0,90.9090909090909,Over,Total Points,1.0,NYK,CLE
2023-10-31 17:55:21,220.0,92.5925925925926,Under,Total Points,1.0,ORL,LAC
2023-10-31 17:55:21,220.0,89.28571428571429,Over,Total Points,1.0,ORL,LAC
2023-11-02 03:10:08,221.5,90.9090909090909,Under,Total Points,0.0,SAC,GSW
2023-11-02 03:10:08,229.5,84.7457627118644,Over,Total Points,0.0,SAC,GSW
2023-11-02 03:10:04,226.5,87.71929824561403,Under,Total Points,0.0,LAC,LAL
2023-11-02 03:10:04,226.5,87.71929824561403,Over,Total Points,0.0,LAC,LAL
2023-11-02 02:10:48,237.5,84.7457627118644,Under,Total Points,0.0,MEM,UTA
2023-11-02 02:10:48,237.5,90.9090909090909,Over,Total Points,0.0,MEM,UTA
2023-11-02 01:50:14,227.5,89.28571428571429,Under,Total Points,1.0,SAC,GSW
2023-11-02 01:50:14,227.0,89.28571428571429,Over,Total Points,1.0,SAC,GSW
2023-11-02 01:40:12,211.5,87.71929824561403,Over,Total Points,0.0,CHI,DAL
2023-11-02 01:40:12,210.5,88.49557522123894,Under,Total Points,0.0,CHI,DAL
2023-11-02 01:36:33,227.5,92.5925925925926,Over,Total Points,1.0,LAC,LAL
2023-11-02 01:36:33,227.5,89.28571428571429,Under,Total Points,1.0,LAC,LAL
2023-11-02 01:11:39,213.5,94.33962264150944,Over,Total Points,0.0,DEN,MIN
2023-11-02 01:11:39,215.5,92.5925925925926,Under,Total Points,0.0,DEN,MIN
2023-11-02 01:11:11,232.5,87.71929824561403,Over,Total Points,0.0,CHA,HOU
2023-11-02 01:11:11,231.5,92.5925925925926,Under,Total Points,0.0,CHA,HOU
2023-11-02 00:40:35,202.5,81.9672131147541,Under,Total Points,0.0,CLE,NYK
2023-11-02 00:40:35,201.5,84.7457627118644,Over,Total Points,0.0,CLE,NYK
2023-11-02 00:40:35,241.5,92.5925925925926,Under,Total Points,0.0,IND,BOS
2023-11-02 00:40:35,241.5,83.33333333333334,Over,Total Points,0.0,IND,BOS
2023-11-02 00:40:20,216.5,84.7457627118644,Under,Total Points,0.0,BKN,MIA
2023-11-02 00:40:20,216.5,90.9090909090909,Over,Total Points,0.0,BKN,MIA
2023-11-02 00:40:19,210.5,83.33333333333334,Over,Total Points,0.0,NOP,OKC
2023-11-02 00:40:19,215.5,84.7457627118644,Under,Total Points,0.0,NOP,OKC
2023-11-02 00:35:40,233.5,88.49557522123894,Over,Total Points,0.0,WAS,ATL
2023-11-02 00:35:40,234.5,87.71929824561403,Under,Total Points,0.0,WAS,ATL
2023-11-02 00:25:14,220.5,89.28571428571429,Under,Total Points,1.0,CHI,DAL
2023-11-02 00:25:14,220.5,92.5925925925926,Over,Total Points,1.0,CHI,DAL
2023-11-02 00:10:04,225.5,81.9672131147541,Under,Total Points,0.0,MIL,TOR
2023-11-02 00:10:04,225.5,94.33962264150944,Over,Total Points,0.0,MIL,TOR
2023-11-02 00:05:38,210.5,87.71929824561403,Over,Total Points,0.0,POR,DET
2023-11-02 00:05:38,210.5,87.71929824561403,Under,Total Points,0.0,POR,DET
2023-11-01 23:50:04,219.5,90.9090909090909,Over,Total Points,1.0,DEN,MIN
2023-11-01 23:50:04,220.5,90.9090909090909,Under,Total Points,1.0,DEN,MIN
2023-11-01 23:30:47,226.0,90.9090909090909,Over,Total Points,1.0,MEM,UTA
2023-11-01 23:30:47,225.5,90.9090909090909,Under,Total Points,1.0,MEM,UTA
2023-11-01 23:25:08,240.5,92.5925925925926,Over,Total Points,1.0,WAS,ATL
2023-11-01 23:25:08,240.5,89.28571428571429,Under,Total Points,1.0,WAS,ATL
2023-11-01 23:20:26,210.0,90.9090909090909,Under,Total Points,1.0,CLE,NYK
2023-11-01 23:20:26,210.0,90.9090909090909,Over,Total Points,1.0,CLE,NYK
2023-11-01 23:10:24,222.0,90.9090909090909,Over,Total Points,1.0,CHA,HOU
2023-11-01 23:10:24,223.0,90.9090909090909,Under,Total Points,1.0,CHA,HOU
2023-11-01 22:50:05,223.5,90.9090909090909,Under,Total Points,1.0,BKN,MIA
2023-11-01 22:50:05,222.5,90.9090909090909,Over,Total Points,1.0,BKN,MIA
2023-11-01 22:35:19,227.0,90.9090909090909,Under,Total Points,1.0,NOP,OKC
2023-11-01 22:35:19,227.0,90.9090909090909,Over,Total Points,1.0,NOP,OKC
2023-11-01 22:30:30,223.5,90.9090909090909,Under,Total Points,1.0,MIL,TOR
2023-11-01 22:30:30,223.5,90.9090909090909,Over,Total Points,1.0,MIL,TOR
2023-11-01 22:15:26,232.5,90.9090909090909,Over,Total Points,1.0,IND,BOS
2023-11-01 22:15:26,232.5,90.9090909090909,Under,Total Points,1.0,IND,BOS
2023-11-01 21:50:58,216.5,90.9090909090909,Under,Total Points,1.0,POR,DET
2023-11-01 21:50:58,217.5,90.9090909090909,Over,Total Points,1.0,POR,DET
2023-11-03 03:10:23,241.5,92.5925925925926,Under,Total Points,0.0,SAS,PHX
2023-11-03 03:10:23,239.5,84.7457627118644,Over,Total Points,0.0,SAS,PHX
2023-11-03 02:10:17,235.5,90.9090909090909,Over,Total Points,0.0,ORL,UTA
2023-11-03 02:10:17,235.5,84.7457627118644,Under,Total Points,0.0,ORL,UTA
2023-11-03 01:50:51,229.0,87.71929824561403,Over,Total Points,1.0,SAS,PHX
2023-11-03 01:50:51,229.0,94.33962264150944,Under,Total Points,1.0,SAS,PHX
2023-11-03 01:10:06,229.5,83.33333333333334,Under,Total Points,0.0,DET,NOP
2023-11-03 01:10:06,230.5,90.9090909090909,Over,Total Points,0.0,DET,NOP
2023-11-03 00:55:13,223.5,90.9090909090909,Under,Total Points,1.0,ORL,UTA
2023-11-03 00:55:13,223.5,90.9090909090909,Over,Total Points,1.0,ORL,UTA
2023-11-03 00:10:19,219.5,87.71929824561403,Under,Total Points,0.0,TOR,PHI
2023-11-03 00:10:19,219.5,86.95652173913044,Over,Total Points,0.0,TOR,PHI
2023-11-02 23:50:04,215.0,90.9090909090909,Under,Total Points,1.0,DET,NOP
2023-11-02 23:50:04,215.5,90.9090909090909,Over,Total Points,1.0,DET,NOP
2023-11-02 21:15:31,214.5,90.9090909090909,Over,Total Points,1.0,TOR,PHI
2023-11-02 21:15:31,214.5,90.9090909090909,Under,Total Points,1.0,TOR,PHI
2023-11-04 03:10:41,222.5,83.33333333333334,Under,Total Points,0.0,MEM,POR
2023-11-04 03:10:41,223.5,84.7457627118644,Over,Total Points,0.0,MEM,POR
2023-11-04 03:10:41,229.5,86.95652173913044,Under,Total Points,0.0,DAL,DEN
2023-11-04 03:10:41,229.5,88.49557522123894,Over,Total Points,0.0,DAL,DEN
2023-11-04 01:56:01,230.0,89.28571428571429,Under,Total Points,1.0,DAL,DEN
2023-11-04 01:56:01,230.0,92.5925925925926,Over,Total Points,1.0,DAL,DEN
2023-11-04 01:10:05,228.5,92.5925925925926,Over,Total Points,0.0,WAS,MIA
2023-11-04 01:10:05,231.5,87.71929824561403,Under,Total Points,0.0,WAS,MIA
2023-11-04 01:10:05,229.5,87.71929824561403,Over,Total Points,0.0,BKN,CHI
2023-11-04 01:10:05,229.5,87.71929824561403,Under,Total Points,0.0,BKN,CHI
2023-11-04 01:10:05,250.5,88.49557522123894,Under,Total Points,0.0,GSW,OKC
2023-11-04 01:10:05,250.5,86.95652173913044,Over,Total Points,0.0,GSW,OKC
2023-11-04 00:40:12,215.5,92.5925925925926,Under,Total Points,0.0,NYK,MIL
2023-11-04 00:40:12,212.5,84.7457627118644,Over,Total Points,0.0,NYK,MIL
2023-11-04 00:21:01,220.0,89.28571428571429,Under,Total Points,1.0,MEM,POR
2023-11-04 00:21:01,220.0,92.5925925925926,Over,Total Points,1.0,MEM,POR
2023-11-04 00:10:07,233.5,84.7457627118644,Under,Total Points,0.0,CLE,IND
2023-11-04 00:10:07,233.5,90.9090909090909,Over,Total Points,0.0,CLE,IND
2023-11-03 23:40:23,225.0,90.9090909090909,Over,Total Points,1.0,GSW,OKC
2023-11-03 23:40:23,226.0,90.9090909090909,Under,Total Points,1.0,GSW,OKC
2023-11-03 23:25:32,223.5,90.9090909090909,Over,Total Points,1.0,NYK,MIL
2023-11-03 23:25:32,224.0,90.9090909090909,Under,Total Points,1.0,NYK,MIL
2023-11-03 23:15:19,221.5,90.9090909090909,Under,Total Points,1.0,BKN,CHI
2023-11-03 23:15:19,221.5,90.9090909090909,Over,Total Points,1.0,BKN,CHI
2023-11-03 22:55:09,225.0,90.9090909090909,Over,Total Points,1.0,WAS,MIA
